Node,X coord,Y coord
1432895,21.05496,56.54445
1432898,21.05542,56.5443
1432899,21.05549,56.54433
1432900,21.05511,56.5443
1432901,21.05527,56.54428
1432902,21.05504,56.54433
1432903,21.05505,56.54458
1432904,21.05512,56.5446
1432905,21.05554,56.54454
1432906,21.05543,56.5446
1432907,21.05527,56.54462
1435018,24.61139,56.91843
1435019,24.61137,56.91856
1435020,24.61123,56.91901
1436488,23.63927,56.95645
1436489,23.63926,56.95649
1436490,23.63922,56.95653
1436491,23.63914,56.95657
1436492,23.639,56.95659
1436503,23.62065,56.96027
1436504,23.62058,56.96032
1436505,23.62027,56.96036
1436506,23.62038,56.96037
1438226,26.69186,57.53908
1438227,26.69198,57.53906
1438228,26.69209,57.53907
1438229,26.69218,57.53909
1438230,26.69225,57.53914
1438231,26.69227,57.53918
1438232,26.69176,57.53912
1438233,26.69173,57.53916
1438234,26.69172,57.53921
1438235,26.69227,57.53924
1438236,26.69224,57.53929
1438237,26.69215,57.53933
1438238,26.69204,57.53935
1438239,26.69179,57.53931
1438240,26.69186,57.53934
1438241,26.69196,57.53935
1439111,26.60676,55.96818
1439112,26.60684,55.96818
1439113,26.60697,55.9682
1439114,26.60706,55.96824
1439115,26.6071,55.9683
1439116,26.60709,55.96836
1439117,26.60702,55.96841
1439118,26.60692,55.96846
1439270,24.611,56.91847
1439271,24.61088,56.91845
1439272,24.61065,56.91844
1439273,24.61056,56.91846
1439274,24.61051,56.91851
1439275,24.61044,56.91874
1439276,24.61046,56.91894
1439277,24.61053,56.91901
1439278,24.61065,56.91906
1439279,24.61102,56.91909
1439280,24.61114,56.91907
1440045,25.37325,57.52255
1440071,24.03769,56.91334
1440074,24.03759,56.91327
1440437,24.56437,56.8588
1440438,24.56438,56.85867
1440439,24.56436,56.85872
1440440,24.56436,56.85877
1440441,24.56437,56.85882
1440442,24.5644,56.85886
1444538,26.20239,56.84035
1444539,26.20235,56.8404
1444540,26.20229,56.84045
1444541,26.20225,56.84048
1447229,26.20655,56.85052
1447230,26.20651,56.85054
1447231,26.20666,56.85051
1447232,26.20672,56.85052
1447233,26.20677,56.85054
1447234,26.2068,56.85056
1447235,26.20682,56.85062
1447236,26.20681,56.85065
1447237,26.20678,56.85068
1447238,26.20675,56.8507
1455315,25.56127,56.3385
1455316,25.56132,56.33852
1455317,25.56138,56.33853
1455319,25.56128,56.33837
1455320,25.56125,56.33839
1455321,25.56123,56.33842
1455322,25.56123,56.33845
1455323,25.56124,56.33848
1455326,25.56132,56.33836
1455327,25.56137,56.33835
1455328,25.56143,56.33835
1455329,25.56149,56.33836
1455330,25.56154,56.33838
1455333,25.56157,56.33841
1455334,25.56158,56.33844
1455335,25.56157,56.33847
1455336,25.56154,56.3385
1457702,24.28444,56.94328
1457703,24.28436,56.94334
1457704,24.28433,56.9434
1457705,24.28434,56.94348
1457706,24.28439,56.94355
1459862,25.67428,57.8777
1459863,25.67437,57.87715
1459864,25.67421,57.87716
1459865,25.67405,57.87718
1459866,25.67386,57.87722
1459867,25.67348,57.87732
1459868,25.67312,57.87743
1459869,25.6745,57.87715
1459870,25.6746,57.87716
1459871,25.67469,57.87719
1459872,25.67477,57.87724
1459873,25.67483,57.8773
1459874,25.67486,57.87738
1459875,25.67484,57.87746
1459876,25.6748,57.87755
1459877,25.67474,57.87762
1459878,25.67464,57.87768
1459879,25.67452,57.8777
1460425,22.81482,57.49078
1463232,26.27229,57.27098
1463252,26.27267,57.27095
1463253,26.27253,57.27099
1463254,26.27237,57.27099
1464782,23.02962,57.09001
1464783,23.02973,57.09
1464784,23.02987,57.09002
1464785,23.03,57.09008
1464786,23.03015,57.09018
1464787,23.03025,57.09028
1464788,23.02954,57.09005
1464789,23.0295,57.0901
1464790,23.0295,57.09015
1464791,23.02954,57.09021
1464792,23.02963,57.09027
1464793,23.02976,57.09031
1464794,23.02996,57.09034
1465648,24.36221,57.09504
1465695,24.36215,57.09403
1465696,24.36236,57.09401
1465697,24.36254,57.09403
1465698,24.36269,57.09409
1465699,24.36283,57.0942
1465700,24.36291,57.0943
1465701,24.36294,57.0944
1465702,24.36292,57.09451
1465703,24.36285,57.09463
1465704,24.36274,57.09473
1465705,24.36258,57.09484
1465706,24.3604,57.09536
1465707,24.36117,57.09464
1465708,24.36047,57.09511
1466147,24.36203,57.09513
1466148,24.36175,57.09523
1466149,24.36154,57.09528
1466150,24.36133,57.09532
1466151,24.36116,57.09535
1466152,24.36094,57.09536
1467245,23.19084,57.03516
1467246,23.19073,57.03516
1467247,23.1906,57.03518
1467248,23.19031,57.03527
1467249,23.1902,57.03531
1467250,23.19013,57.03537
1467251,23.19009,57.03543
1467252,23.19093,57.03518
1467253,23.19102,57.03522
1467254,23.19115,57.03536
1467255,23.19118,57.03542
1467256,23.19116,57.03547
1467257,23.1911,57.03551
1467258,23.191,57.03554
1467287,22.69069,56.95417
1467288,22.6913,56.95424
1467291,22.6907,56.95422
1467292,22.69075,56.95427
1467293,22.69083,56.95432
1467294,22.69092,56.95434
1467295,22.69127,56.95429
1467296,22.69116,56.95432
1467297,22.69106,56.95434
1467298,22.69106,56.95409
1467299,22.69094,56.95408
1467300,22.69079,56.9541
1467301,22.69072,56.95413
1467302,22.6912,56.95413
1467303,22.69128,56.95419
1472745,23.1217,56.95065
1472746,23.12167,56.95076
1472747,23.12169,56.95081
1472748,23.12173,56.95084
1472749,23.1218,56.95086
1472750,23.12242,56.9509
1472751,23.12257,56.95043
1472752,23.12255,56.95039
1472753,23.12249,56.95036
1472754,23.12221,56.95033
1472755,23.12191,56.95031
1472756,23.12184,56.95033
1472757,23.1218,56.95036
1477708,23.1458,56.77751
1477709,23.14583,56.77762
1477710,23.14592,56.77783
1477713,23.14645,56.7772
1477714,23.14633,56.7772
1477715,23.14595,56.77724
1477716,23.14583,56.77728
1477717,23.14579,56.77733
1477718,23.14578,56.77739
1477719,23.14653,56.77723
1477720,23.14658,56.77729
1477721,23.14664,56.77752
1477722,23.14663,56.77759
1477723,23.14659,56.77765
1477724,23.14649,56.77771
1477725,23.14638,56.77775
1477726,23.14623,56.77778
1477738,23.1457,56.77786
1477739,23.1455,56.77787
1477740,23.14529,56.77787
1479956,22.07031,56.61215
1480122,24.33148,56.85909
1480123,24.33195,56.85898
1480124,24.33185,56.85897
1480125,24.33175,56.85897
1480126,24.33165,56.85898
1480127,24.33156,56.85901
1480128,24.33151,56.85905
1484911,24.33212,56.85906
1484912,24.33218,56.85911
1484913,24.3322,56.85916
1484914,24.3322,56.85921
1484915,24.33217,56.85925
1484916,24.33209,56.85931
1484917,24.33197,56.85936
1484918,24.3319,56.85937
1484919,24.33182,56.85937
1484920,24.33171,56.85935
1484921,24.33158,56.8593
1484922,24.33152,56.85926
1484923,24.33146,56.85917
1484924,24.33148,56.85921
1485184,23.00218,56.53923
1485185,23.00228,56.53917
1485186,23.0021,56.53905
1485187,23.00217,56.53904
1485188,23.00223,56.53905
1485189,23.00228,56.53908
1485190,23.00229,56.53912
1485191,23.00206,56.53908
1485192,23.00205,56.53912
1485193,23.00207,56.53916
1485341,21.45039,56.49599
1485342,21.45038,56.4961
1485343,21.45038,56.49617
1485344,21.4504,56.49623
1485345,21.4506,56.49606
1485346,21.4507,56.4961
1485347,21.45075,56.49614
1485348,21.45076,56.4962
1485349,21.45074,56.49624
1485350,21.45047,56.49627
1485351,21.45058,56.49628
1485352,21.45066,56.49627
1485538,21.35328,56.25081
1485539,21.35324,56.25087
1485540,21.35325,56.25091
1485541,21.35328,56.25094
1485542,21.35335,56.25096
1485543,21.35343,56.25097
1486256,21.35335,56.25078
1486257,21.35342,56.25077
1486258,21.35354,56.2508
1486259,21.35359,56.25084
1486260,21.35359,56.25088
1488501,26.60667,55.96825
1488502,26.60664,55.96832
1488503,26.60666,55.96838
1488504,26.60672,55.96844
1488505,26.60678,55.96845
1490171,27.28924,56.05883
1490174,27.28982,56.0585
1490175,27.2899,56.05855
1490176,27.28995,56.05861
1490177,27.28998,56.05867
1490178,27.28998,56.05874
1490179,27.28995,56.05879
1490180,27.2899,56.05883
1490181,27.2897,56.05848
1490182,27.28958,56.05848
1490183,27.28945,56.05851
1490184,27.28938,56.05855
1490185,27.28932,56.05861
1490186,27.28928,56.05867
1490187,27.28953,56.05886
1490188,27.28969,56.05887
1490189,27.2898,56.05886
1490731,27.30767,56.26096
1490732,27.30755,56.26099
1490733,27.30749,56.26103
1490734,27.30746,56.26107
1490735,27.30745,56.26111
1490736,27.30747,56.26115
1490737,27.30755,56.26119
1490752,27.30774,56.26098
1490753,27.3078,56.26102
1490754,27.30781,56.26107
1490755,27.3078,56.26111
1490756,27.30778,56.26115
1490757,27.30772,56.26118
1490758,27.30764,56.26119
1490790,23.55849,56.39256
1490791,23.55894,56.39274
1490804,23.55845,56.39261
1490805,23.55846,56.39265
1490806,23.55848,56.3927
1490807,23.55853,56.39274
1490808,23.55859,56.39277
1490809,23.55888,56.39278
1490810,23.5588,56.39279
1490811,23.55869,56.39279
1490812,23.55883,56.39254
1490813,23.55873,56.39252
1490814,23.55866,56.39252
1490815,23.55857,56.39253
1490816,23.55891,56.39258
1490817,23.55895,56.39263
1490818,23.55896,56.39268
1492783,21.01924,56.50198
1492784,21.01935,56.50224
1492785,21.01948,56.5025
1496750,21.88794,56.6447
1496751,21.88794,56.64478
1496752,21.88791,56.64484
1496753,21.88786,56.64488
1496754,21.88777,56.64492
1496755,21.88768,56.64493
1496756,21.88759,56.64493
1496757,21.88749,56.64491
1496758,21.88744,56.64488
1496759,21.88785,56.64468
1496760,21.88774,56.64466
1496761,21.88763,56.64466
1496762,21.88753,56.64468
1496763,21.88747,56.64472
1496764,21.88744,56.64477
1496765,21.88742,56.64483
1498027,22.96594,56.68439
1498031,22.96597,56.68445
1498032,22.96605,56.6845
1498033,22.96616,56.68455
1498034,22.96629,56.68458
1498035,22.9664,56.68458
1498036,22.96652,56.68455
1498037,22.96659,56.6845
1498038,22.96625,56.68423
1498039,22.96613,56.68424
1498040,22.96604,56.68428
1498041,22.96598,56.68433
1498042,22.96639,56.68424
1498043,22.9665,56.68428
1498044,22.96657,56.68432
1498045,22.96661,56.68437
1498046,22.96662,56.68442
1509641,24.18338,56.94218
1509642,24.18341,56.94223
1509643,24.18343,56.94249
1509644,24.18342,56.94255
1509645,24.18339,56.9426
1509646,24.18309,56.94267
1509647,24.18273,56.9427
1509648,24.18262,56.94269
1518569,24.17893,56.40367
1518570,24.17885,56.40369
1518571,24.17879,56.40372
1518572,24.17905,56.40367
1518573,24.17915,56.40369
1518581,24.17923,56.40378
1518582,24.17922,56.40384
1518583,24.17917,56.40389
1519202,24.17484,56.98042
1519203,24.17483,56.98045
1519204,24.17486,56.98054
1519205,24.17498,56.98064
1519206,24.17634,56.98092
1519440,24.17536,56.98021
1519542,24.1752,56.98022
1519543,24.17507,56.98025
1519544,24.17496,56.98029
1519545,24.17485,56.98037
1519550,24.17667,56.98045
1519551,24.1768,56.98054
1519552,24.17683,56.98064
1519553,24.17683,56.98073
1519554,24.17673,56.98083
1519555,24.17651,56.9809
1520139,24.1791,56.40391
1520140,24.17899,56.40392
1522157,23.63876,56.95635
1523541,24.49756,56.83736
1523542,24.49764,56.83737
1523543,24.4977,56.83739
1523544,24.49775,56.83742
1523549,23.6391,56.9563
1523550,23.63896,56.95629
1523551,23.63887,56.9563
1523552,23.6392,56.95634
1523553,23.63925,56.95639
1523556,23.63872,56.9564
1523557,23.63871,56.95647
1523558,23.63873,56.9565
1523559,23.63876,56.95654
1524512,26.20125,56.84055
1524513,26.20135,56.84058
1524514,26.20144,56.8406
1524515,26.20166,56.84062
1525592,23.72911,56.64137
1525593,23.72903,56.64138
1525594,23.7289,56.64139
1525670,24.30909,56.85788
1525671,24.30907,56.85793
1525672,24.309,56.85799
1525673,24.30895,56.85802
1526159,23.17346,56.96737
1526160,23.17358,56.96739
1526161,23.17363,56.96742
1526162,23.17367,56.96747
1526163,23.17367,56.96753
1526164,23.17363,56.96758
1526167,23.62012,56.96027
1526168,23.62018,56.96032
1526172,23.62044,56.96006
1526173,23.62057,56.96009
1526174,23.62061,56.96012
1526175,23.62064,56.96015
1526176,23.62067,56.9602
1529970,24.58167,57.09359
1530201,24.58156,57.09356
1530202,24.58161,57.09358
1530204,24.58176,57.09346
1530627,24.58169,57.09343
1530633,24.58161,57.09344
1530634,24.58156,57.09346
1530635,24.58154,57.09351
1530719,24.58178,57.09351
1530720,24.58175,57.09356
1532581,24.32887,57.05714
1532582,24.32892,57.05716
1532583,24.32894,57.05718
1532584,24.32895,57.05721
1532585,24.32894,57.05724
1532586,24.32892,57.05726
1532587,24.32881,57.05714
1532588,24.32875,57.05715
1532589,24.32871,57.05718
1532590,24.3287,57.05721
1532591,24.32871,57.05725
1532592,24.32873,57.05727
1532593,24.32878,57.05729
1532615,25.43626,57.38173
1532616,25.43617,57.38184
1532617,25.43603,57.38196
1532618,25.43581,57.38203
1532619,25.4356,57.38203
1532620,25.43537,57.38199
1532621,25.43522,57.38195
1532622,25.43515,57.38189
1532623,25.43538,57.38161
1532624,25.43566,57.38163
1532625,25.43593,57.38166
1532626,25.43524,57.38162
1532627,25.43516,57.38168
1532628,25.43512,57.38174
1532629,25.43512,57.38182
1532653,24.31598,57.09731
1532654,24.31593,57.09739
1532655,24.31595,57.09747
1532656,24.31601,57.09753
1534190,24.28497,56.94338
1534191,24.28467,56.94323
1534192,24.28455,56.94324
1534193,24.28449,56.9436
1534194,24.2846,56.94362
1534195,24.28473,56.94363
1534196,24.28486,56.94361
1535139,24.32387,56.9379
1535140,24.32382,56.93791
1535141,24.32379,56.93793
1535142,24.32378,56.93796
1535143,24.32379,56.93799
1535144,24.32382,56.93801
1535145,24.32386,56.93802
1535155,24.32396,56.93796
1535156,24.32394,56.938
1535157,24.3239,56.93802
1535158,24.32391,56.93791
1535159,24.32394,56.93793
1535209,24.28478,56.94324
1535210,24.28487,56.94327
1535211,24.28493,56.94331
1537116,24.36304,56.86963
1537117,24.36333,56.86988
1537118,24.36349,56.87018
1537119,24.36348,56.87037
1537120,24.36318,56.87067
1537121,24.36267,56.87084
1537122,24.36208,56.87098
1537123,24.36138,56.87099
1537353,24.31025,56.96579
1537354,24.31002,56.96588
1537355,24.30997,56.96593
1537356,24.30992,56.96598
1537357,24.30991,56.96605
1537358,24.30992,56.96611
1537359,24.30998,56.96617
1537360,24.31007,56.96623
1538185,24.28021,56.94451
1538201,24.2807,56.94441
1538202,24.28074,56.94445
1538203,24.2804,56.94436
1538204,24.28048,56.94435
1538205,24.28062,56.94437
1538206,24.28034,56.94437
1538207,24.28024,56.94442
1538208,24.28021,56.94447
1538209,24.28076,56.9445
1538210,24.28074,56.94455
1538211,24.28072,56.94458
1538212,24.28062,56.94463
1538266,24.28021,56.94453
1538267,24.28027,56.9446
1538268,24.28034,56.94463
1538269,24.28048,56.94465
1541512,22.56664,57.19367
1541513,22.56696,57.1937
1541514,22.56724,57.19376
1541515,22.56743,57.19383
1541516,22.56768,57.19393
1541517,22.56789,57.19404
1541518,22.56812,57.19417
1541519,22.56631,57.19368
1541520,22.566,57.19373
1541521,22.5657,57.1938
1541522,22.56546,57.19389
1541523,22.56529,57.19398
1541524,22.56513,57.1941
1541525,22.56503,57.19424
1541526,22.56495,57.19441
1541527,22.56492,57.19455
1541528,22.56492,57.19468
1541529,22.56498,57.19483
1541530,22.56505,57.19492
1541531,22.56515,57.19503
1541532,22.56531,57.19515
1541533,22.56548,57.19524
1541534,22.56566,57.19531
1541535,22.56588,57.19537
1541536,22.56615,57.19542
1541537,22.56649,57.19546
1541538,22.5668,57.19547
1541539,22.56706,57.19546
1541540,22.56726,57.19545
1541541,22.56757,57.19542
1541542,22.56787,57.19539
1544729,24.28498,56.94344
1544730,24.28497,56.9435
1544731,24.28493,56.94356
1545422,23.99951,56.96206
1545423,23.99948,56.96208
1545424,23.99947,56.96211
1545425,23.99948,56.96214
1545426,23.99952,56.96217
1545427,23.9996,56.96217
1550859,23.99957,56.96206
1550860,23.99963,56.96208
1550861,23.99965,56.9621
1550862,23.99965,56.96213
1563523,24.64979,56.3786
1563524,24.64926,56.37864
1563525,24.64968,56.37943
1563813,24.64992,56.37864
1563814,24.64997,56.37869
1563815,24.65003,56.3788
1563816,24.65005,56.37893
1563817,24.64999,56.37907
1563818,24.64988,56.37922
1563819,24.64909,56.37877
1563820,24.64905,56.37889
1563821,24.64908,56.37899
1563822,24.64929,56.37923
1569766,24.03763,56.91328
1569767,24.03767,56.9133
1569768,24.03756,56.91327
1569769,24.03749,56.91328
1569770,24.03746,56.91329
1569771,24.03743,56.91331
1569772,24.03742,56.91333
1569773,24.03743,56.91336
1569774,24.03745,56.91338
1569775,24.03749,56.9134
1569776,24.03767,56.91338
1569777,24.03763,56.9134
1569802,24.2912,57.12457
1569803,24.29125,57.12461
1569804,24.29126,57.12466
1569805,24.29096,57.12457
1569806,24.29089,57.12461
1569807,24.29087,57.12464
1569808,24.29087,57.12468
1569809,24.29096,57.12475
1569810,24.29106,57.12477
1569811,24.29116,57.12475
1571120,24.07251,56.975
1574652,24.07236,56.975
1584169,21.18932,56.53489
1584170,21.18941,56.53489
1584171,21.18963,56.53479
1584172,21.18958,56.53484
1588196,23.92796,56.95304
1588197,23.92841,56.95371
1588198,23.92775,56.95309
1588199,23.92784,56.95324
1591132,24.15814,56.99394
1591133,24.15812,56.99399
1591134,24.15814,56.99403
1591135,24.15819,56.99406
1591136,24.15844,56.994
1591137,24.15842,56.99403
1591138,24.15836,56.99406
1591139,24.15828,56.99408
1591160,24.1582,56.99391
1591161,24.15828,56.9939
1591162,24.15836,56.99391
1591163,24.15842,56.99394
1591238,25.42527,57.53416
1591239,25.42521,57.53424
1591240,25.42517,57.5343
1591460,24.07239,56.97484
1591461,24.07234,56.97486
1591462,24.0723,56.97489
1591463,24.07229,56.97495
1591464,24.07231,56.97498
1591465,24.07259,56.97493
1591466,24.07257,56.97496
1591467,24.07255,56.97498
1591468,24.07244,56.97501
1597293,25.48152,56.72325
1597294,25.48178,56.7232
1597295,25.4821,56.72321
1597296,25.4823,56.72327
1597297,25.48136,56.7237
1597298,25.48162,56.72398
1597299,25.48181,56.72406
1597342,25.48116,56.72335
1597357,25.48145,56.72332
1597358,25.48137,56.72346
1597387,25.48245,56.72336
1597388,25.48251,56.72349
1597389,25.48253,56.72368
1597390,25.48247,56.72387
1597391,25.48241,56.72399
1597392,25.48227,56.72404
1597393,25.48199,56.72408
1597937,24.00657,56.94519
1597943,24.00636,56.94501
1598051,24.00686,56.94436
1598052,24.00722,56.94432
1598053,24.00739,56.94435
1598054,24.00751,56.94439
1598055,24.00757,56.94448
1598056,24.00756,56.94457
1598057,24.00749,56.94468
1598058,24.00711,56.94516
1598059,24.00699,56.9452
1598060,24.00682,56.94523
1598061,24.00666,56.94522
1598155,24.00617,56.94527
1599094,26.24034,56.84004
1599095,26.24045,56.84003
1599096,26.24059,56.84005
1599097,26.24022,56.84008
1599098,26.24017,56.84012
1599099,26.24015,56.84017
1599100,26.24016,56.84024
1599101,26.24022,56.84029
1599102,26.24071,56.84013
1599103,26.24074,56.8402
1599104,26.24071,56.84026
1599105,26.24063,56.84032
1599106,26.24051,56.84035
1599107,26.24028,56.84033
1599108,26.24038,56.84035
1599382,24.32375,57.07693
1599785,24.72371,56.50968
1599786,24.72415,56.50971
1599787,24.72358,56.50992
1599788,24.72382,56.50965
1599789,24.72394,56.50965
1599790,24.72406,56.50967
1599791,24.72362,56.50973
1599792,24.72355,56.50979
1599793,24.72355,56.50985
1599794,24.72421,56.50979
1599795,24.72421,56.50987
1599796,24.7242,56.5099
1599797,24.72413,56.50997
1599798,24.72403,56.51001
1599799,24.72399,56.51002
1599800,24.72366,56.50998
1599801,24.72377,56.51002
1599802,24.7239,56.51003
1600226,25.1019,57.59777
1600227,25.1019,57.59779
1600228,25.10192,57.59781
1600229,25.10195,57.59783
1600230,25.10213,57.59779
1600231,25.10208,57.59783
1600232,25.10202,57.59784
1600237,25.10193,57.59774
1600238,25.10204,57.59773
1600239,25.10211,57.59775
1600520,25.2762,57.30923
1600526,25.27638,57.3092
1600530,25.27634,57.30904
1600531,25.27627,57.30903
1600532,25.27617,57.30904
1600533,25.27609,57.30907
1600534,25.27607,57.30912
1600535,25.27612,57.30921
1600536,25.27641,57.30909
1600537,25.27642,57.30915
1600538,25.2763,57.30923
1601479,24.34021,56.87215
1601480,24.34017,56.87217
1601481,24.34013,56.87221
1601482,24.34012,56.87224
1601483,24.34013,56.87228
1602128,24.04835,56.93734
1602129,24.04819,56.9375
1602168,24.04872,56.93755
1602169,24.04871,56.93762
1602170,24.04865,56.93768
1602543,23.22509,56.93683
1602612,23.22586,56.93638
1602935,23.22472,56.93623
1602943,23.22569,56.93621
1602944,23.22536,56.93611
1602945,23.22517,56.9361
1602946,23.22497,56.93613
1602947,23.2246,56.93632
1602948,23.22454,56.9364
1602949,23.22455,56.93655
1602950,23.22461,56.93663
1602951,23.22475,56.93674
1602952,23.22581,56.93629
1602953,23.22503,56.93682
1603354,23.22591,56.93647
1603355,23.22589,56.93657
1603356,23.22575,56.93671
1603364,23.22563,56.93676
1603365,23.22523,56.93684
1605729,24.32888,57.05728
1609950,24.02448,56.41273
1609951,24.0245,56.41276
1609952,24.02449,56.4128
1609953,24.02444,56.41286
1609954,24.02436,56.4129
1610013,24.02367,56.41302
1610014,24.02378,56.41303
1610016,24.02362,56.41298
1610020,24.02358,56.41292
1610021,24.02365,56.41287
1610022,24.02376,56.41287
1610041,24.02408,56.41285
1610042,24.02384,56.41292
1610043,24.02381,56.41289
1610044,24.02385,56.41294
1610045,24.02383,56.413
1610046,24.02415,56.41289
1610047,24.02426,56.41291
1610059,24.02416,56.41267
1610060,24.02427,56.41267
1610061,24.02436,56.41267
1610062,24.02443,56.41269
1610063,24.02408,56.41273
1610064,24.02406,56.41276
1610874,23.95054,56.87952
1610880,23.95049,56.8794
1610883,23.95034,56.87937
1610895,23.95054,56.87946
1610896,23.95027,56.8794
1610897,23.95021,56.87945
1610898,23.9502,56.87948
1610899,23.95021,56.87951
1610900,23.95026,56.87955
1610901,23.9504,56.87956
1620394,24.9616,57.22218
1620395,24.96147,57.22214
1620396,24.96136,57.22214
1620397,24.96125,57.22218
1620398,24.96122,57.22226
1620399,24.96123,57.2223
1620578,24.96163,57.22221
1620579,24.96163,57.22227
1620580,24.9616,57.22231
1620581,24.96149,57.22236
1620582,24.96136,57.22237
1620606,24.96129,57.22234
1622023,21.5919,57.37812
1622134,21.59168,57.37809
1622135,21.59173,57.37812
1622136,21.59182,57.37813
1622137,21.59182,57.37796
1622138,21.59173,57.37797
1622139,21.59168,57.378
1622140,21.59166,57.37802
1622141,21.59165,57.37804
1622142,21.5919,57.37797
1622143,21.59196,57.378
1622144,21.59198,57.37804
1622145,21.59196,57.37809
1630541,22.56972,57.19509
1631326,25.37287,57.52306
1631327,25.37219,57.52297
1631558,25.37366,57.52239
1631559,25.37394,57.52232
1631560,25.37418,57.52231
1631561,25.37441,57.52233
1631562,25.37463,57.52238
1631563,25.3748,57.52245
1631564,25.37492,57.52253
1631565,25.37501,57.52262
1631566,25.37506,57.52272
1631567,25.37507,57.52283
1631568,25.37503,57.52294
1631569,25.37495,57.52303
1631570,25.37485,57.52311
1631571,25.3747,57.52319
1631572,25.3745,57.52325
1631573,25.37428,57.52329
1631574,25.37402,57.52331
1631575,25.3738,57.52332
1631816,24.34049,56.87223
1631817,24.34048,56.87227
1631840,25.37182,57.52276
1631841,25.37344,57.52322
1631842,24.35213,56.86865
1631843,24.3521,56.86865
1631844,24.35195,56.86867
1631845,24.35185,56.86873
1631846,24.35181,56.86881
1631847,24.35183,56.86886
1631848,24.35185,56.86889
1631849,24.35195,56.86895
1631850,24.3521,56.86897
1631851,24.35223,56.86895
1631852,24.35225,56.86867
1631853,24.35235,56.86873
1631854,24.35239,56.86881
1631855,24.35238,56.86885
1631856,24.35235,56.86889
1640819,23.62021,56.96009
1640820,23.62015,56.96013
1640821,23.62012,56.96017
1640822,23.62011,56.96021
1648277,22.59366,57.75489
1648278,22.59365,57.75494
1648279,22.59366,57.75498
1648280,22.5937,57.75502
1648281,22.59376,57.75505
1648282,22.59416,57.75502
1648283,22.59411,57.75505
1648284,22.59405,57.75507
1648285,22.59398,57.75508
1648286,22.5939,57.75508
1648287,22.59383,57.75507
1660193,24.08842,56.92179
1660633,24.04657,56.93749
1663142,25.43335,57.55551
1663334,25.43308,57.55584
1664868,25.88489,56.488
1664874,25.88493,56.48795
1664875,25.88484,56.48804
1665711,27.16018,55.90024
1665975,27.15997,55.89976
1665976,27.16016,55.89978
1665977,27.16028,55.89983
1665978,27.16039,55.89992
1665979,27.16042,55.90004
1665980,27.16035,55.90014
1665988,27.1603,55.89964
1665995,27.15968,55.90018
1665996,27.15976,55.90023
1665997,27.15992,55.90026
1667272,27.15997,55.89972
1667274,27.16041,55.89965
1667275,27.1605,55.89974
1667276,27.16086,55.90023
1669190,25.43294,57.55556
1669191,25.43289,57.55561
1669192,25.43287,57.55566
1669193,25.43288,57.55572
1669194,25.43294,57.55578
1669195,25.43324,57.5555
1669196,25.43303,57.55552
1669210,25.4335,57.55577
1669211,25.43343,57.55581
1669212,25.43331,57.55584
1669213,25.4332,57.55585
1669214,25.43344,57.55554
1669215,25.43351,57.55558
1669216,25.43355,57.55565
1669217,25.43355,57.55571
1669531,25.90179,56.49701
1669532,25.90175,56.49705
1669533,25.90145,56.49659
1669534,25.90179,56.49695
1669535,25.90132,56.49658
1669536,25.90113,56.49664
1669537,25.90101,56.49678
1669538,25.90097,56.49689
1669539,25.90101,56.49702
1669540,25.90112,56.49711
1670235,24.32347,57.07701
1670236,24.32348,57.07705
1670237,24.3235,57.07709
1670238,24.32375,57.07711
1670239,24.32365,57.07712
1670240,24.32365,57.07692
1670241,24.32355,57.07693
1670242,24.32379,57.07695
1670243,24.32382,57.07699
1670244,24.32382,57.07703
